tuid,"img","tag"
17773,"LMSMPS502890031","letter"
17774,"LMSMPS502890031","prisoner"
17775,"LMSMPS502890045","poor"
17776,"LMSMPS502910024","assault"
17777,"LMSMPS502910024","recognizances"
17778,"LMSMPS502910025","indictment"
17779,"LMSMPS502910025","poor"
17780,"LMSMPS502910025","prisoner"
17781,"LMSMPS502910025","wife"
17782,"LMSMPS502910026","children"
17783,"LMSMPS502910026","husband"
17784,"LMSMPS502910026","is_poor"
17785,"LMSMPS502910027","is_poor"
17786,"LMSMPS502910027","prisoner"
17787,"LMSMPS502910029","apprentice"
17788,"LMSMPS502910031","apprentice"
17789,"LMSMPS502910035","trade"
17790,"LMSMPS502910038","office"
17791,"LMSMPS502910045","children"
17792,"LMSMPS502910045","churchwardens_petition"
17793,"LMSMPS502910045","removal"
17794,"LMSMPS502910045","settlement"
17795,"LMSMPS502910045","wife"
17796,"LMSMPS502910048","churchwardens_petition"
17797,"LMSMPS502910048","removal"
17798,"LMSMPS502910048","settlement"
17799,"LMSMPS502910048","spinster"
17800,"LMSMPS502910049","churchwardens_petition"
17801,"LMSMPS502910049","removal"
17802,"LMSMPS502910049","settlement"
17803,"LMSMPS502910050","churchwardens_petition"
17804,"LMSMPS502910050","removal"
17805,"LMSMPS502910050","settlement"
17806,"LMSMPS502910050","widow"
17807,"LMSMPS502910053","churchwardens_petition"
17808,"LMSMPS502910053","removal"
17809,"LMSMPS502910053","settlement"
17810,"LMSMPS502910055","churchwardens_petition"
17811,"LMSMPS502910055","removal"
17812,"LMSMPS502910055","settlement"
17813,"LMSMPS502910055","wife"
17814,"LMSMPS502910058","bastardy"
17815,"LMSMPS502910058","children"
17816,"LMSMPS502910058","churchwardens_overseers"
17817,"LMSMPS502910058","parents"
17818,"LMSMPS502910060","children"
17819,"LMSMPS502910060","churchwardens_petition"
17820,"LMSMPS502910060","removal"
17821,"LMSMPS502910060","settlement"
17822,"LMSMPS502910060","son/daughter"
17823,"LMSMPS502910061","children"
17824,"LMSMPS502910061","churchwardens_petition"
17825,"LMSMPS502910061","son/daughter"
17826,"LMSMPS502910061","wife"
17827,"LMSMPS502910064","churchwardens_petition"
17828,"LMSMPS502910064","removal"
17829,"LMSMPS502910064","settlement"
17830,"LMSMPS502910064","widow"
17831,"LMSMPS502910067","children"
17832,"LMSMPS502910067","churchwardens_petition"
17833,"LMSMPS502910067","removal"
17834,"LMSMPS502910067","settlement"
17835,"LMSMPS502910067","spinster"
17836,"LMSMPS502910095","is_poor"
17837,"LMSMPS502910095","letter"
17838,"LMSMPS502910095","prisoner"
17839,"LMSMPS502910129","churchwardens_petition"
17840,"LMSMPS502910129","rates"
17841,"LMSMPS502920015","apprentice"
17842,"LMSMPS502920015","assault"
17843,"LMSMPS502920015","felony"
17844,"LMSMPS502920015","friends"
17845,"LMSMPS502920015","prisoner"
17846,"LMSMPS502920015","recognizances"
17847,"LMSMPS502920019","indictment"
17848,"LMSMPS502920019","recognizances"
17849,"LMSMPS502920021","office"
17850,"LMSMPS502920023","children"
17851,"LMSMPS502920023","churchwardens_petition"
17852,"LMSMPS502920023","removal"
17853,"LMSMPS502920023","settlement"
17854,"LMSMPS502920023","wife"
17855,"LMSMPS502920026","children"
17856,"LMSMPS502920026","churchwardens_petition"
17857,"LMSMPS502920026","removal"
17858,"LMSMPS502920026","settlement"
17859,"LMSMPS502920026","wife"
17860,"LMSMPS502920029","churchwardens_petition"
17861,"LMSMPS502920029","removal"
17862,"LMSMPS502920029","settlement"
17863,"LMSMPS502920051","is_poor"
17864,"LMSMPS502920051","letter"
17865,"LMSMPS502920051","prisoner"
17866,"LMSMPS502920074","office"
17867,"LMSMPS502920075","felony"
17868,"LMSMPS502920075","prisoner"
17869,"LMSMPS502920075","removal"
17870,"LMSMPS502920076","drink"
17871,"LMSMPS502920076","misdemeanours"
17872,"LMSMPS502920077","children"
17873,"LMSMPS502920077","drink"
17874,"LMSMPS502920077","wife"
17875,"LMSMPS502920078","prisoner"
17876,"LMSMPS502920078","servant"
17877,"LMSMPS502920079","children"
17878,"LMSMPS502920079","churchwardens_petition"
17879,"LMSMPS502920079","removal"
17880,"LMSMPS502920079","settlement"
17881,"LMSMPS502930012","rates"
17882,"LMSMPS502930014","rates"
17883,"LMSMPS502930016","rates"
17884,"LMSMPS502930018","is_poor"
17885,"LMSMPS502930020","rates"
17886,"LMSMPS502930022","rates"
17887,"LMSMPS502930022","wife"
17888,"LMSMPS502930024","office"
17889,"LMSMPS502930024","prisoner"
17890,"LMSMPS502930026","assault"
17891,"LMSMPS502930026","indictment"
17892,"LMSMPS502930026","poor"
17893,"LMSMPS502930026","wife"
17894,"LMSMPS502930027","assault"
17895,"LMSMPS502930027","fine"
17896,"LMSMPS502930027","indictment"
17897,"LMSMPS502930027","old_age"
17898,"LMSMPS502930027","prisoner"
17899,"LMSMPS502930027","recognizances"
17900,"LMSMPS502930028","prisoner"
17901,"LMSMPS502930028","servant"
17902,"LMSMPS502930029","parents"
17903,"LMSMPS502930029","poor"
17904,"LMSMPS502930029","prisoner"
17905,"LMSMPS502930029","son/daughter"
17906,"LMSMPS502930030","indictment"
17907,"LMSMPS502930030","poor"
17908,"LMSMPS502930030","prisoner"
17909,"LMSMPS502930031","indictment"
17910,"LMSMPS502930031","prisoner"
17911,"LMSMPS502930032","apprentice"
17912,"LMSMPS502930032","assault"
17913,"LMSMPS502930035","apprentice"
17914,"LMSMPS502930035","parents"
17915,"LMSMPS502930035","son/daughter"
17916,"LMSMPS502930035","wife"
17917,"LMSMPS502930037","apprentice"
17918,"LMSMPS502930037","assault"
17919,"LMSMPS502930037","servant"
17920,"LMSMPS502930040","office"
17921,"LMSMPS502930041","office"
17922,"LMSMPS502930043","children"
17923,"LMSMPS502930043","churchwardens_petition"
17924,"LMSMPS502930043","removal"
17925,"LMSMPS502930043","settlement"
17926,"LMSMPS502930043","widow"
17927,"LMSMPS502930044","churchwardens_petition"
17928,"LMSMPS502930044","removal"
17929,"LMSMPS502930045","children"
17930,"LMSMPS502930045","churchwardens_petition"
17931,"LMSMPS502930045","removal"
17932,"LMSMPS502930045","widow"
17933,"LMSMPS502930048","churchwardens_petition"
17934,"LMSMPS502930048","removal"
17935,"LMSMPS502930048","settlement"
17936,"LMSMPS502930048","son/daughter"
17937,"LMSMPS502930051","churchwardens_petition"
17938,"LMSMPS502930051","removal"
17939,"LMSMPS502930051","settlement"
17940,"LMSMPS502930051","widow"
17941,"LMSMPS502930054","churchwardens_petition"
17942,"LMSMPS502930054","removal"
17943,"LMSMPS502930054","settlement"
17944,"LMSMPS502930057","churchwardens_petition"
17945,"LMSMPS502930057","removal"
17946,"LMSMPS502930057","settlement"
17947,"LMSMPS502930057","spinster"
17948,"LMSMPS502930058","churchwardens_petition"
17949,"LMSMPS502930058","removal"
17950,"LMSMPS502930058","settlement"
17951,"LMSMPS502930058","spinster"
17952,"LMSMPS502930059","children"
17953,"LMSMPS502930059","churchwardens_petition"
17954,"LMSMPS502930059","wife"
17955,"LMSMPS502930061","churchwardens_petition"
17956,"LMSMPS502930061","removal"
17957,"LMSMPS502930061","settlement"
17958,"LMSMPS502930064","churchwardens_overseers"
17959,"LMSMPS502930064","rates"
17960,"LMSMPS502930068","children"
17961,"LMSMPS502930068","churchwardens_petition"
17962,"LMSMPS502930068","removal"
17963,"LMSMPS502930068","settlement"
17964,"LMSMPS502930073","churchwardens_petition"
17965,"LMSMPS502930073","removal"
17966,"LMSMPS502930073","settlement"
17967,"LMSMPS502930073","wife"
17968,"LMSMPS502930075","children"
17969,"LMSMPS502930075","churchwardens_petition"
17970,"LMSMPS502930075","removal"
17971,"LMSMPS502930075","settlement"
17972,"LMSMPS502930077","children"
17973,"LMSMPS502930077","churchwardens_petition"
17974,"LMSMPS502930077","removal"
17975,"LMSMPS502930080","children"
17976,"LMSMPS502930080","churchwardens_petition"
17977,"LMSMPS502930080","removal"
17978,"LMSMPS502930080","settlement"
17979,"LMSMPS502930080","son/daughter"
17980,"LMSMPS502930084","churchwardens_petition"
17981,"LMSMPS502930084","removal"
17982,"LMSMPS502930084","settlement"
17983,"LMSMPS502930084","wife"
17984,"LMSMPS502930087","churchwardens_petition"
17985,"LMSMPS502930087","removal"
17986,"LMSMPS502930087","settlement"
17987,"LMSMPS502930090","churchwardens_petition"
17988,"LMSMPS502930090","removal"
17989,"LMSMPS502930090","settlement"
17990,"LMSMPS502930093","churchwardens_petition"
17991,"LMSMPS502930093","removal"
17992,"LMSMPS502930093","settlement"
17993,"LMSMPS502930093","spinster"
17994,"LMSMPS502930113","assault"
17995,"LMSMPS502930113","letter"
17996,"LMSMPS502930122","letter"
17997,"LMSMPS502930122","prisoner"
17998,"LMSMPS502930123","letter"
17999,"LMSMPS502930123","prisoner"
18000,"LMSMPS502940043","apprentice"
18001,"LMSMPS502940043","assault"
18002,"LMSMPS502940043","parents"
18003,"LMSMPS502940043","poor"
18004,"LMSMPS502940043","prisoner"
18005,"LMSMPS502940043","recognizances"
18006,"LMSMPS502940046","apprentice"
18007,"LMSMPS502940051","apprentice"
18008,"LMSMPS502940051","parents"
18009,"LMSMPS502940051","prisoner"
18010,"LMSMPS502940051","servant"
18011,"LMSMPS502940051","wife"
18012,"LMSMPS502940053","apprentice"
18013,"LMSMPS502940053","assault"
18014,"LMSMPS502940055","apprentice"
18015,"LMSMPS502940055","husband"
18016,"LMSMPS502940055","widow"
18017,"LMSMPS502940058","recognizances"
18018,"LMSMPS502940059","indictment"
18019,"LMSMPS502940059","recognizances"
18020,"LMSMPS502940060","indictment"
18021,"LMSMPS502940060","prisoner"
18022,"LMSMPS502940061","bad_husband"
18023,"LMSMPS502940061","husband"
18024,"LMSMPS502940061","prisoner"
18025,"LMSMPS502940062","corporal"
18026,"LMSMPS502940062","theft"
18027,"LMSMPS502940062","widow"
18028,"LMSMPS502940063","imprisonment"
18029,"LMSMPS502940063","indictment"
18030,"LMSMPS502940064","parents"
18031,"LMSMPS502940064","poor"
18032,"LMSMPS502940065","coining_forgery"
18033,"LMSMPS502940065","indictment"
18034,"LMSMPS502940065","prisoner"
18035,"LMSMPS502940066","is_poor"
18036,"LMSMPS502940066","wife"
18037,"LMSMPS502940067","friends"
18038,"LMSMPS502940067","is_poor"
18039,"LMSMPS502940068","apprentice"
18040,"LMSMPS502940068","children"
18041,"LMSMPS502940068","churchwardens_petition"
18042,"LMSMPS502940068","poor"
18043,"LMSMPS502940073","apprentice"
18044,"LMSMPS502940073","children"
18045,"LMSMPS502940073","churchwardens_petition"
18046,"LMSMPS502940073","poor"
18047,"LMSMPS502940077","apprentice"
18048,"LMSMPS502940077","assault"
18049,"LMSMPS502940077","parents"
18050,"LMSMPS502940077","prisoner"
18051,"LMSMPS502940077","recognizances"
18052,"LMSMPS502940080","children"
18053,"LMSMPS502940080","churchwardens_overseers"
18054,"LMSMPS502940080","removal"
18055,"LMSMPS502940080","settlement"
18056,"LMSMPS502940080","wife"
18057,"LMSMPS502940083","churchwardens_petition"
18058,"LMSMPS502940083","old_age"
18059,"LMSMPS502940083","removal"
18060,"LMSMPS502940083","settlement"
18061,"LMSMPS502940083","spinster"
18062,"LMSMPS502940086","churchwardens_petition"
18063,"LMSMPS502940086","removal"
18064,"LMSMPS502940086","settlement"
18065,"LMSMPS502940086","widow"
18066,"LMSMPS502940090","children"
18067,"LMSMPS502940090","churchwardens_petition"
18068,"LMSMPS502940090","removal"
18069,"LMSMPS502940090","wife"
18070,"LMSMPS502940098","indictment"
18071,"LMSMPS502940098","is_poor"
18072,"LMSMPS502940098","recognizances"
18073,"LMSMPS502940098","wife"
18074,"LMSMPS502940124","children"
18075,"LMSMPS502940124","churchwardens_petition"
18076,"LMSMPS502940124","removal"
18077,"LMSMPS502940124","settlement"
18078,"LMSMPS502940124","wife"
18079,"LMSMPS502940126","children"
18080,"LMSMPS502940126","churchwardens_petition"
18081,"LMSMPS502940126","removal"
18082,"LMSMPS502940126","wife"
18083,"LMSMPS502950069","rates"
18084,"LMSMPS502950069","widow"
18085,"LMSMPS502950070","churchwardens_overseers"
18086,"LMSMPS502950070","rates"
18087,"LMSMPS502950071","children"
18088,"LMSMPS502950071","rates"
18089,"LMSMPS502950071","wife"
18090,"LMSMPS502950072","drink"
18091,"LMSMPS502950072","husband"
18092,"LMSMPS502950072","indictment"
18093,"LMSMPS502950072","prisoner"
18094,"LMSMPS502950073","apprentice"
18095,"LMSMPS502950073","friends"
18096,"LMSMPS502950073","imprisonment"
18097,"LMSMPS502950073","parents"
18098,"LMSMPS502950073","transportation"
18099,"LMSMPS502950074","office"
18100,"LMSMPS502950077","assault"
18101,"LMSMPS502950078","recognizances"
18102,"LMSMPS502950078","wife"
18103,"LMSMPS502950079","assault"
18104,"LMSMPS502950079","indictment"
18105,"LMSMPS502950079","recognizances"
18106,"LMSMPS502950079","wife"
18107,"LMSMPS502950080","indictment"
18108,"LMSMPS502950080","misdemeanours"
18109,"LMSMPS502950080","poor"
18110,"LMSMPS502950080","prisoner"
18111,"LMSMPS502950080","recognizances"
18112,"LMSMPS502950081","assault"
18113,"LMSMPS502950081","indictment"
18114,"LMSMPS502950081","prisoner"
18115,"LMSMPS502950081","wife"
18116,"LMSMPS502950083","assault"
18117,"LMSMPS502950083","debtor"
18118,"LMSMPS502950083","prisoner"
18119,"LMSMPS502950083","recognizances"
18120,"LMSMPS502950085","churchwardens_petition"
18121,"LMSMPS502950085","parishioners"
18122,"LMSMPS502950094","rates"
18123,"LMSMPS502950095","churchwardens_overseers"
18124,"LMSMPS502950095","rates"
18125,"LMSMPS502950097","children"
18126,"LMSMPS502950097","drink"
18127,"LMSMPS502950097","poor"
18128,"LMSMPS502950098","poor"
18129,"LMSMPS502950098","prisoner"
18130,"LMSMPS502950099","churchwardens_petition"
18131,"LMSMPS502950099","parishioners"
18132,"LMSMPS502950099","removal"
18133,"LMSMPS502950099","spinster"
18134,"LMSMPS502950104","children"
18135,"LMSMPS502950104","churchwardens_petition"
18136,"LMSMPS502950104","removal"
18137,"LMSMPS502950104","settlement"
18138,"LMSMPS502950104","wife"
18139,"LMSMPS502950105","children"
18140,"LMSMPS502950105","churchwardens_petition"
18141,"LMSMPS502950105","removal"
18142,"LMSMPS502950105","settlement"
18143,"LMSMPS502950105","son/daughter"
18144,"LMSMPS502950105","wife"
18145,"LMSMPS502950106","children"
18146,"LMSMPS502950106","churchwardens_petition"
18147,"LMSMPS502950106","removal"
18148,"LMSMPS502950106","settlement"
18149,"LMSMPS502950106","widow"
18150,"LMSMPS502950109","churchwardens_petition"
18151,"LMSMPS502950109","removal"
18152,"LMSMPS502950110","churchwardens_petition"
18153,"LMSMPS502950110","settlement"
18154,"LMSMPS502950110","spinster"
18155,"LMSMPS502950113","churchwardens_petition"
18156,"LMSMPS502950113","removal"
18157,"LMSMPS502950113","settlement"
18158,"LMSMPS502950113","spinster"
18159,"LMSMPS502950116","churchwardens_petition"
18160,"LMSMPS502950116","removal"
18161,"LMSMPS502950116","settlement"
18162,"LMSMPS502950116","spinster"
18163,"LMSMPS502950118","churchwardens_petition"
18164,"LMSMPS502950118","removal"
18165,"LMSMPS502950118","settlement"
18166,"LMSMPS502950118","wife"
18167,"LMSMPS502950164","churchwardens_petition"
18168,"LMSMPS502950164","removal"
18169,"LMSMPS502950164","settlement"
18170,"LMSMPS502950164","spinster"
18171,"LMSMPS502950167","churchwardens_petition"
18172,"LMSMPS502950167","removal"
18173,"LMSMPS502950167","settlement"
18174,"LMSMPS502950192","poor"
18175,"LMSMPS502960031","friends"
18176,"LMSMPS502960031","is_poor"
18177,"LMSMPS502960031","wife"
18178,"LMSMPS502960032","debtor"
18179,"LMSMPS502960032","indictment"
18180,"LMSMPS502960032","prisoner"
18181,"LMSMPS502960032","recognizances"
18182,"LMSMPS502960032","widow"
18183,"LMSMPS502960032","wife"
18184,"LMSMPS502960033","imprisonment"
18185,"LMSMPS502960033","prisoner"
18186,"LMSMPS502960034","indictment"
18187,"LMSMPS502960035","husband"
18188,"LMSMPS502960036","parents"
18189,"LMSMPS502960036","prisoner"
18190,"LMSMPS502960036","spinster"
18191,"LMSMPS502960036","widow"
18192,"LMSMPS502960037","rates"
18193,"LMSMPS502960040","office"
18194,"LMSMPS502960041","children"
18195,"LMSMPS502960042","children"
18196,"LMSMPS502960042","indictment"
18197,"LMSMPS502960043","apprentice"
18198,"LMSMPS502960043","poor"
18199,"LMSMPS502960043","wife"
18200,"LMSMPS502960046","office"
18201,"LMSMPS502960047","highways"
18202,"LMSMPS502960049","churchwardens_overseers"
18203,"LMSMPS502960049","disability"
18204,"LMSMPS502960049","husband"
18205,"LMSMPS502960049","is_poor"
18206,"LMSMPS502960049","widow"
18207,"LMSMPS502960050","children"
18208,"LMSMPS502960050","churchwardens_petition"
18209,"LMSMPS502960050","removal"
18210,"LMSMPS502960050","settlement"
18211,"LMSMPS502960050","wife"
18212,"LMSMPS502960079","apprentice"
18213,"LMSMPS502960079","poor"
18214,"LMSMPS502960081","office"
18215,"LMSMPS502970021","indictment"
18216,"LMSMPS502970021","poor"
18217,"LMSMPS502970021","prisoner"
18218,"LMSMPS502970022","indictment"
18219,"LMSMPS502970022","poor"
18220,"LMSMPS502970022","prisoner"
18221,"LMSMPS502970023","rates"
18222,"LMSMPS502970025","poor"
18223,"LMSMPS502970025","prisoner"
18224,"LMSMPS502970026","recognizances"
18225,"LMSMPS502970027","assault"
18226,"LMSMPS502970027","husband"
18227,"LMSMPS502970027","prisoner"
18228,"LMSMPS502970027","recognizances"
18229,"LMSMPS502970027","wife"
18230,"LMSMPS502970030","assault"
18231,"LMSMPS502970030","husband"
18232,"LMSMPS502970030","recognizances"
18233,"LMSMPS502970031","assault"
18234,"LMSMPS502970031","imprisonment"
18235,"LMSMPS502970031","prisoner"
18236,"LMSMPS502970031","servant"
18237,"LMSMPS502970031","son/daughter"
18238,"LMSMPS502970033","disability"
18239,"LMSMPS502970033","indictment"
18240,"LMSMPS502970033","recognizances"
18241,"LMSMPS502970034","wife"
18242,"LMSMPS502970037","churchwardens_petition"
18243,"LMSMPS502970037","disability"
18244,"LMSMPS502970037","drink"
18245,"LMSMPS502970037","husband"
18246,"LMSMPS502970037","parents"
18247,"LMSMPS502970037","poor"
18248,"LMSMPS502970037","rates"
18249,"LMSMPS502970037","son/daughter"
18250,"LMSMPS502970037","widow"
18251,"LMSMPS502970039","churchwardens_overseers"
18252,"LMSMPS502970041","apprentice"
18253,"LMSMPS502970041","churchwardens_overseers"
18254,"LMSMPS502970041","poor"
18255,"LMSMPS502970043","office"
18256,"LMSMPS502970044","children"
18257,"LMSMPS502970048","prisoner"
18258,"LMSMPS502970052","children"
18259,"LMSMPS502970052","churchwardens_petition"
18260,"LMSMPS502970052","removal"
18261,"LMSMPS502970052","wife"
18262,"LMSMPS502970055","churchwardens_petition"
18263,"LMSMPS502970055","removal"
18264,"LMSMPS502970055","settlement"
18265,"LMSMPS502970055","spinster"
18266,"LMSMPS502970058","churchwardens_petition"
18267,"LMSMPS502970058","removal"
18268,"LMSMPS502970058","settlement"
18269,"LMSMPS502970058","wife"
18270,"LMSMPS502970060","children"
18271,"LMSMPS502970060","churchwardens_petition"
18272,"LMSMPS502970060","removal"
18273,"LMSMPS502970060","settlement"
18274,"LMSMPS502970061","churchwardens_petition"
18275,"LMSMPS502970061","removal"
