pid,"ll_img","ll_url",mpage,"mp_imgs","tags","year","court"
6008,"LMSMPS502930012","http://www.londonlives.org/browse.jsp?div=LMSMPS502930012",0,"","rates","1733","SM"
6009,"LMSMPS502930014","http://www.londonlives.org/browse.jsp?div=LMSMPS502930014",0,"","rates","1733","SM"
6010,"LMSMPS502930015","http://www.londonlives.org/browse.jsp?div=LMSMPS502930015",0,"","churchwardens_overseers, rates","1733","SM"
6011,"LMSMPS502930016","http://www.londonlives.org/browse.jsp?div=LMSMPS502930016",0,"","rates","1733","SM"
6012,"LMSMPS502930017","http://www.londonlives.org/browse.jsp?div=LMSMPS502930017",0,"","churchwardens_overseers, rates","1733","SM"
6013,"LMSMPS502930018","http://www.londonlives.org/browse.jsp?div=LMSMPS502930018",0,"","is_poor","1733","SM"
6014,"LMSMPS502930020","http://www.londonlives.org/browse.jsp?div=LMSMPS502930020",0,"","rates","1733","SM"
6015,"LMSMPS502930022","http://www.londonlives.org/browse.jsp?div=LMSMPS502930022",0,"","rates, wife","1733","SM"
6016,"LMSMPS502930024","http://www.londonlives.org/browse.jsp?div=LMSMPS502930024",0,"","office, prisoner","1733","SM"
6017,"LMSMPS502930025","http://www.londonlives.org/browse.jsp?div=LMSMPS502930025",0,"","prisoner","1733","SM"
6018,"LMSMPS502930026","http://www.londonlives.org/browse.jsp?div=LMSMPS502930026",0,"","assault, indictment, poor, wife","1733","SM"
6019,"LMSMPS502930027","http://www.londonlives.org/browse.jsp?div=LMSMPS502930027",0,"","assault, fine, indictment, old_age, prisoner, recognizances","1733","SM"
6020,"LMSMPS502930028","http://www.londonlives.org/browse.jsp?div=LMSMPS502930028",0,"","prisoner, servant","1733","SM"
6021,"LMSMPS502930029","http://www.londonlives.org/browse.jsp?div=LMSMPS502930029",0,"","parents, poor, prisoner, son/daughter","1733","SM"
6022,"LMSMPS502930030","http://www.londonlives.org/browse.jsp?div=LMSMPS502930030",0,"","indictment, poor, prisoner","1733","SM"
6023,"LMSMPS502930031","http://www.londonlives.org/browse.jsp?div=LMSMPS502930031",0,"","indictment, prisoner","1733","SM"
6024,"LMSMPS502930032","http://www.londonlives.org/browse.jsp?div=LMSMPS502930032",0,"","apprentice, assault","1733","SM"
6025,"LMSMPS502930035","http://www.londonlives.org/browse.jsp?div=LMSMPS502930035",0,"","apprentice, parents, son/daughter, wife","1733","SM"
6026,"LMSMPS502930037","http://www.londonlives.org/browse.jsp?div=LMSMPS502930037",0,"","apprentice, assault, servant","1733","SM"
6027,"LMSMPS502930040","http://www.londonlives.org/browse.jsp?div=LMSMPS502930040",0,"","office","1733","SM"
6028,"LMSMPS502930041","http://www.londonlives.org/browse.jsp?div=LMSMPS502930041",0,"","office","1733","SM"
6029,"LMSMPS502930043","http://www.londonlives.org/browse.jsp?div=LMSMPS502930043",0,"","children, churchwardens_petition, removal, settlement, widow","1733","SM"
6030,"LMSMPS502930044","http://www.londonlives.org/browse.jsp?div=LMSMPS502930044",0,"","churchwardens_petition, removal","1733","SM"
6031,"LMSMPS502930045","http://www.londonlives.org/browse.jsp?div=LMSMPS502930045",0,"","children, churchwardens_petition, removal, widow","1733","SM"
6032,"LMSMPS502930048","http://www.londonlives.org/browse.jsp?div=LMSMPS502930048",0,"","churchwardens_petition, removal, settlement, son/daughter","1733","SM"
6033,"LMSMPS502930051","http://www.londonlives.org/browse.jsp?div=LMSMPS502930051",0,"","churchwardens_petition, removal, settlement, widow","1733","SM"
6034,"LMSMPS502930054","http://www.londonlives.org/browse.jsp?div=LMSMPS502930054",0,"","churchwardens_petition, removal, settlement","1733","SM"
6035,"LMSMPS502930057","http://www.londonlives.org/browse.jsp?div=LMSMPS502930057",0,"","churchwardens_petition, removal, settlement, spinster","1733","SM"
6036,"LMSMPS502930058","http://www.londonlives.org/browse.jsp?div=LMSMPS502930058",0,"","churchwardens_petition, removal, settlement, spinster","1733","SM"
6037,"LMSMPS502930059","http://www.londonlives.org/browse.jsp?div=LMSMPS502930059",0,"","children, churchwardens_petition, wife","1733","SM"
6038,"LMSMPS502930061","http://www.londonlives.org/browse.jsp?div=LMSMPS502930061",0,"","churchwardens_petition, removal, settlement","1733","SM"
6039,"LMSMPS502930064","http://www.londonlives.org/browse.jsp?div=LMSMPS502930064",0,"","churchwardens_overseers, rates","1733","SM"
6040,"LMSMPS502930068","http://www.londonlives.org/browse.jsp?div=LMSMPS502930068",0,"","children, churchwardens_petition, removal, settlement","1733","SM"
6041,"LMSMPS502930073","http://www.londonlives.org/browse.jsp?div=LMSMPS502930073",0,"","churchwardens_petition, removal, settlement, wife","1733","SM"
6042,"LMSMPS502930075","http://www.londonlives.org/browse.jsp?div=LMSMPS502930075",0,"","children, churchwardens_petition, removal, settlement","1733","SM"
6043,"LMSMPS502930077","http://www.londonlives.org/browse.jsp?div=LMSMPS502930077",0,"","children, churchwardens_petition, removal","1733","SM"
6044,"LMSMPS502930080","http://www.londonlives.org/browse.jsp?div=LMSMPS502930080",0,"","children, churchwardens_petition, removal, settlement, son/daughter","1733","SM"
6045,"LMSMPS502930084","http://www.londonlives.org/browse.jsp?div=LMSMPS502930084",0,"","churchwardens_petition, removal, settlement, wife","1733","SM"
6046,"LMSMPS502930087","http://www.londonlives.org/browse.jsp?div=LMSMPS502930087",0,"","churchwardens_petition, removal, settlement","1733","SM"
6047,"LMSMPS502930090","http://www.londonlives.org/browse.jsp?div=LMSMPS502930090",0,"","churchwardens_petition, removal, settlement","1733","SM"
6048,"LMSMPS502930093","http://www.londonlives.org/browse.jsp?div=LMSMPS502930093",0,"","churchwardens_petition, removal, settlement, spinster","1733","SM"
6049,"LMSMPS502940043","http://www.londonlives.org/browse.jsp?div=LMSMPS502940043",0,"","apprentice, assault, parents, poor, prisoner, recognizances","1733","SM"
6050,"LMSMPS502940046","http://www.londonlives.org/browse.jsp?div=LMSMPS502940046",0,"","apprentice","1733","SM"
6051,"LMSMPS502940051","http://www.londonlives.org/browse.jsp?div=LMSMPS502940051",0,"","apprentice, parents, prisoner, servant, wife","1733","SM"
6052,"LMSMPS502940053","http://www.londonlives.org/browse.jsp?div=LMSMPS502940053",0,"","apprentice, assault","1733","SM"
6053,"LMSMPS502940055","http://www.londonlives.org/browse.jsp?div=LMSMPS502940055",0,"","apprentice, husband, widow","1733","SM"
6055,"LMSMPS502940058","http://www.londonlives.org/browse.jsp?div=LMSMPS502940058",0,"","recognizances","1733","SM"
6056,"LMSMPS502940059","http://www.londonlives.org/browse.jsp?div=LMSMPS502940059",0,"","indictment, recognizances","1733","SM"
6057,"LMSMPS502940060","http://www.londonlives.org/browse.jsp?div=LMSMPS502940060",0,"","indictment, prisoner","1733","SM"
6058,"LMSMPS502940061","http://www.londonlives.org/browse.jsp?div=LMSMPS502940061",0,"","husband, prisoner","1733","SM"
6059,"LMSMPS502940062","http://www.londonlives.org/browse.jsp?div=LMSMPS502940062",0,"","corporal, theft, widow","1733","SM"
6060,"LMSMPS502940063","http://www.londonlives.org/browse.jsp?div=LMSMPS502940063",0,"","imprisonment, indictment","1733","SM"
6061,"LMSMPS502940064","http://www.londonlives.org/browse.jsp?div=LMSMPS502940064",0,"","parents, poor","1733","SM"
6062,"LMSMPS502940065","http://www.londonlives.org/browse.jsp?div=LMSMPS502940065",0,"","coining_forgery, indictment, prisoner","1733","SM"
6063,"LMSMPS502940066","http://www.londonlives.org/browse.jsp?div=LMSMPS502940066",0,"","is_poor, wife","1733","SM"
6064,"LMSMPS502940067","http://www.londonlives.org/browse.jsp?div=LMSMPS502940067",0,"","friends, is_poor","1733","SM"
6065,"LMSMPS502940068","http://www.londonlives.org/browse.jsp?div=LMSMPS502940068",0,"","apprentice, children, churchwardens_petition, poor","1733","SM"
6066,"LMSMPS502940069","http://www.londonlives.org/browse.jsp?div=LMSMPS502940069",0,"","churchwardens_petition","1733","SM"
6067,"LMSMPS502940073","http://www.londonlives.org/browse.jsp?div=LMSMPS502940073",0,"","apprentice, children, churchwardens_petition, poor","1733","SM"
6068,"LMSMPS502940077","http://www.londonlives.org/browse.jsp?div=LMSMPS502940077",1,"LMSMPS502940077||LMSMPS502940078","apprentice, assault, parents, prisoner, recognizances","1733","SM"
6069,"LMSMPS502940080","http://www.londonlives.org/browse.jsp?div=LMSMPS502940080",0,"","children, churchwardens_overseers, removal, settlement, wife","1733","SM"
6070,"LMSMPS502940083","http://www.londonlives.org/browse.jsp?div=LMSMPS502940083",0,"","churchwardens_petition, old_age, removal, settlement, spinster","1733","SM"
6071,"LMSMPS502940086","http://www.londonlives.org/browse.jsp?div=LMSMPS502940086",0,"","churchwardens_petition, removal, settlement, widow","1733","SM"
6072,"LMSMPS502940090","http://www.londonlives.org/browse.jsp?div=LMSMPS502940090",0,"","children, churchwardens_petition, removal, wife","1733","SM"
6073,"LMSMPS502940098","http://www.londonlives.org/browse.jsp?div=LMSMPS502940098",0,"","indictment, is_poor, recognizances, wife","1733","SM"
6074,"LMSMPS502940124","http://www.londonlives.org/browse.jsp?div=LMSMPS502940124",0,"","children, churchwardens_petition, removal, settlement, wife","1733","SM"
6075,"LMSMPS502940126","http://www.londonlives.org/browse.jsp?div=LMSMPS502940126",0,"","children, churchwardens_petition, removal, wife","1733","SM"
6076,"LMSMPS502950069","http://www.londonlives.org/browse.jsp?div=LMSMPS502950069",0,"","rates, widow","1733","SM"
6077,"LMSMPS502950070","http://www.londonlives.org/browse.jsp?div=LMSMPS502950070",0,"","churchwardens_overseers, rates","1733","SM"
6078,"LMSMPS502950071","http://www.londonlives.org/browse.jsp?div=LMSMPS502950071",0,"","children, rates, wife","1733","SM"
6079,"LMSMPS502950072","http://www.londonlives.org/browse.jsp?div=LMSMPS502950072",0,"","drink, husband, indictment, prisoner","1733","SM"
6080,"LMSMPS502950073","http://www.londonlives.org/browse.jsp?div=LMSMPS502950073",0,"","apprentice, friends, imprisonment, parents, transportation","1733","SM"
6081,"LMSMPS502950074","http://www.londonlives.org/browse.jsp?div=LMSMPS502950074",0,"","office","1733","SM"
6082,"LMSMPS502950077","http://www.londonlives.org/browse.jsp?div=LMSMPS502950077",0,"","assault","1733","SM"
6083,"LMSMPS502950078","http://www.londonlives.org/browse.jsp?div=LMSMPS502950078",0,"","recognizances, wife","1733","SM"
6084,"LMSMPS502950079","http://www.londonlives.org/browse.jsp?div=LMSMPS502950079",0,"","assault, indictment, recognizances, wife","1733","SM"
6085,"LMSMPS502950080","http://www.londonlives.org/browse.jsp?div=LMSMPS502950080",0,"","indictment, misdemeanours, poor, prisoner, recognizances","1733","SM"
6086,"LMSMPS502950081","http://www.londonlives.org/browse.jsp?div=LMSMPS502950081",0,"","assault, indictment, prisoner, wife","1733","SM"
6087,"LMSMPS502950083","http://www.londonlives.org/browse.jsp?div=LMSMPS502950083",0,"","assault, debtor, prisoner, recognizances","1733","SM"
6088,"LMSMPS502950085","http://www.londonlives.org/browse.jsp?div=LMSMPS502950085",0,"","churchwardens_petition, parishioners","1733","SM"
6089,"LMSMPS502950094","http://www.londonlives.org/browse.jsp?div=LMSMPS502950094",0,"","rates","1733","SM"
6090,"LMSMPS502950095","http://www.londonlives.org/browse.jsp?div=LMSMPS502950095",0,"","churchwardens_overseers, rates","1733","SM"
6091,"LMSMPS502950097","http://www.londonlives.org/browse.jsp?div=LMSMPS502950097",0,"","children, drink, poor","1733","SM"
6092,"LMSMPS502950098","http://www.londonlives.org/browse.jsp?div=LMSMPS502950098",0,"","poor, prisoner","1733","SM"
6093,"LMSMPS502950099","http://www.londonlives.org/browse.jsp?div=LMSMPS502950099",0,"","churchwardens_petition, parishioners, removal, spinster","1733","SM"
6094,"LMSMPS502950104","http://www.londonlives.org/browse.jsp?div=LMSMPS502950104",0,"","children, churchwardens_petition, removal, settlement, wife","1733","SM"
6095,"LMSMPS502950105","http://www.londonlives.org/browse.jsp?div=LMSMPS502950105",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1733","SM"
6096,"LMSMPS502950106","http://www.londonlives.org/browse.jsp?div=LMSMPS502950106",0,"","children, churchwardens_petition, removal, settlement, widow","1733","SM"
6097,"LMSMPS502950109","http://www.londonlives.org/browse.jsp?div=LMSMPS502950109",0,"","churchwardens_petition, removal","1733","SM"
6098,"LMSMPS502950110","http://www.londonlives.org/browse.jsp?div=LMSMPS502950110",0,"","churchwardens_petition, settlement, spinster","1733","SM"
6099,"LMSMPS502950113","http://www.londonlives.org/browse.jsp?div=LMSMPS502950113",0,"","churchwardens_petition, removal, settlement, spinster","1733","SM"
6100,"LMSMPS502950116","http://www.londonlives.org/browse.jsp?div=LMSMPS502950116",0,"","churchwardens_petition, removal, settlement, spinster","1733","SM"
6101,"LMSMPS502950118","http://www.londonlives.org/browse.jsp?div=LMSMPS502950118",0,"","churchwardens_petition, removal, settlement, wife","1733","SM"
6102,"LMSMPS502950164","http://www.londonlives.org/browse.jsp?div=LMSMPS502950164",0,"","churchwardens_petition, removal, settlement, spinster","1733","SM"
6103,"LMSMPS502950167","http://www.londonlives.org/browse.jsp?div=LMSMPS502950167",0,"","churchwardens_petition, removal, settlement","1733","SM"
6104,"LMSMPS502950192","http://www.londonlives.org/browse.jsp?div=LMSMPS502950192",0,"","poor","1733","SM"
6105,"LMSMPS502960031","http://www.londonlives.org/browse.jsp?div=LMSMPS502960031",0,"","friends, is_poor, wife","1733","SM"
6106,"LMSMPS502960032","http://www.londonlives.org/browse.jsp?div=LMSMPS502960032",0,"","debtor, indictment, prisoner, recognizances, widow, wife","1733","SM"
6107,"LMSMPS502960033","http://www.londonlives.org/browse.jsp?div=LMSMPS502960033",0,"","imprisonment, prisoner","1733","SM"
6108,"LMSMPS502960034","http://www.londonlives.org/browse.jsp?div=LMSMPS502960034",0,"","indictment","1733","SM"
6109,"LMSMPS502960035","http://www.londonlives.org/browse.jsp?div=LMSMPS502960035",0,"","husband","1733","SM"
6110,"LMSMPS502960036","http://www.londonlives.org/browse.jsp?div=LMSMPS502960036",0,"","parents, prisoner, spinster, widow","1733","SM"
6111,"LMSMPS502960037","http://www.londonlives.org/browse.jsp?div=LMSMPS502960037",0,"","rates","1733","SM"
6112,"LMSMPS502960040","http://www.londonlives.org/browse.jsp?div=LMSMPS502960040",0,"","office","1733","SM"
6113,"LMSMPS502960041","http://www.londonlives.org/browse.jsp?div=LMSMPS502960041",0,"","children","1733","SM"
6114,"LMSMPS502960042","http://www.londonlives.org/browse.jsp?div=LMSMPS502960042",0,"","children, indictment","1733","SM"
6115,"LMSMPS502960043","http://www.londonlives.org/browse.jsp?div=LMSMPS502960043",0,"","apprentice, poor, wife","1733","SM"
6117,"LMSMPS502960046","http://www.londonlives.org/browse.jsp?div=LMSMPS502960046",0,"","office","1733","SM"
6118,"LMSMPS502960047","http://www.londonlives.org/browse.jsp?div=LMSMPS502960047",1,"LMSMPS502960047||LMSMPS502960048","highways","1733","SM"
6119,"LMSMPS502960049","http://www.londonlives.org/browse.jsp?div=LMSMPS502960049",0,"","churchwardens_overseers, disability, husband, is_poor, widow","1733","SM"
6120,"LMSMPS502960050","http://www.londonlives.org/browse.jsp?div=LMSMPS502960050",0,"","children, churchwardens_petition, removal, settlement, wife","1733","SM"
6121,"LMSMPS502960079","http://www.londonlives.org/browse.jsp?div=LMSMPS502960079",0,"","apprentice, poor","1733","SM"
6122,"LMSMPS502960081","http://www.londonlives.org/browse.jsp?div=LMSMPS502960081",0,"","office","1733","SM"
6123,"LMSMPS502970021","http://www.londonlives.org/browse.jsp?div=LMSMPS502970021",0,"","indictment, poor, prisoner","1734","SM"
6124,"LMSMPS502970022","http://www.londonlives.org/browse.jsp?div=LMSMPS502970022",0,"","indictment, poor, prisoner","1734","SM"
6125,"LMSMPS502970023","http://www.londonlives.org/browse.jsp?div=LMSMPS502970023",0,"","rates","1734","SM"
6126,"LMSMPS502970025","http://www.londonlives.org/browse.jsp?div=LMSMPS502970025",0,"","poor, prisoner","1734","SM"
6127,"LMSMPS502970026","http://www.londonlives.org/browse.jsp?div=LMSMPS502970026",0,"","recognizances","1734","SM"
6128,"LMSMPS502970027","http://www.londonlives.org/browse.jsp?div=LMSMPS502970027",0,"","assault, husband, prisoner, recognizances, wife","1734","SM"
6129,"LMSMPS502970030","http://www.londonlives.org/browse.jsp?div=LMSMPS502970030",0,"","assault, husband, recognizances","1734","SM"
6130,"LMSMPS502970031","http://www.londonlives.org/browse.jsp?div=LMSMPS502970031",0,"","assault, imprisonment, prisoner, servant, son/daughter","1734","SM"
6131,"LMSMPS502970033","http://www.londonlives.org/browse.jsp?div=LMSMPS502970033",0,"","disability, indictment, recognizances","1734","SM"
6132,"LMSMPS502970034","http://www.londonlives.org/browse.jsp?div=LMSMPS502970034",0,"","wife","1734","SM"
6133,"LMSMPS502970037","http://www.londonlives.org/browse.jsp?div=LMSMPS502970037",0,"","churchwardens_petition, disability, drink, husband, parents, poor, rates, son/daughter, widow","1734","SM"
6134,"LMSMPS502970039","http://www.londonlives.org/browse.jsp?div=LMSMPS502970039",0,"","churchwardens_overseers","1734","SM"
